tweet_id,source,Tweet_text,Rating_recieved,Total_Rating,text_dog_name,stage,dog_stage,Date,Time,img_num,dog_breed_prediction,prediction_confidence,favorite_count,retweet_count
-1579798528,iPhone,This is Stefan. He's a downright remarkable pup. 13/10 ,13.0,10,Bob,,,2016-05-10, 00:01:12,1.0,kelpie,0.218408,3814.0,1181.0
1641484292,iPhone,Meet Pupcasso. You can't afford his art. 13/10 talented af ,13.0,10,Henry,,,2016-05-09, 00:11:16,1.0,german shepherd,0.829307,5537.0,2203.0
-933851136,iPhone,"""Challenge accepted""
10/10 ",10.0,10,Gus,,,2016-05-08, 00:59:46,,,,1800.0,303.0
-896065535,iPhone,"This is Puff. He started out on the streets (first pic), but don't let the new smile fool you, still tough af. 11/10 ",11.0,10,a,,,2016-05-07, 16:34:32,2.0,maltese dog,0.9520700000000001,3011.0,777.0
-539619328,iPhone,"When you're way too slow for the ""down low"" portion of a high five. 13/10 ",13.0,10,Earl,,,2016-05-07, 01:37:30,1.0,pembroke,0.939134,4471.0,1621.0
982962176,iPhone,This is Flurpson. He can't believe it's not butter. 10/10 ,10.0,10,Stanley,,,2016-05-07, 00:59:55,1.0,saint bernard,0.48205,2650.0,646.0
-690573312,iPhone,This is Coleman. Somebody needs to tell him that he's sitting in chairs wrong. 8/10 ,8.0,10,Lucy,,,2016-05-06, 18:33:34,,,,3177.0,992.0
-623497213,iPhone,This is Wallace. He's a skater pup. He said see ya later pup. Can easily do a kick flip. Gnarly af. 10/10 v petable ,10.0,10,Kaiya,,,2016-05-06, 02:24:02,,,,4698.0,1898.0
-1500065792,iPhone,"This is Enchilada (yes, that's her real name). She's a Low-Cruisin Plopflopple. Very rare. Only a few left. 12/10 ",12.0,10,Daisy,,,2016-05-06, 00:53:27,1.0,collie,0.266414,3557.0,913.0
756490241,iPhone,This is Raymond. He controls fountains with his tongue. 11/10 pretty damn magical ,11.0,10,Acro,,,2016-05-05, 02:21:37,1.0,newfoundland,0.255971,4110.0,1143.0
756490241,iPhone,This is Raymond. He controls fountains with his tongue. 11/10 pretty damn magical ,11.0,10,Acro,,,2016-05-05, 02:21:37,1.0,newfoundland,0.255971,1641.0,344.0
1326911489,iPhone,This is all I want in my life. 12/10 for super sleepy pupper ,12.0,10,one,pupper,,2016-05-05, 01:35:26,,,,4355.0,1585.0
592859136,iPhone,This is Rueben. He has reached ultimate pupper zen state. 11/10 tranquil af ,11.0,10,Obie,pupper,,2016-05-05, 00:16:48,1.0,cocker spaniel,0.38455900000000004,3951.0,1044.0
425111552,iPhone,This is Cilantro. She's a Fellation Gadzooks. Eyes are super magical af. 12/10 could get lost in ,12.0,10,a,,,2016-05-04, 02:26:00,1.0,border collie,0.462408,2844.0,606.0
1792446464,iPhone,Here's a doggo struggling to cope with the winds. 13/10 ,13.0,10,Riley,doggo,,2016-05-03, 23:42:26,2.0,great pyrenees,0.457164,5614.0,1663.0
1997963265,iPhone,This pupper had to undergo emergency haircut surgery so he could hear again. 10/10 miraculous af ,10.0,10,Raymond,pupper,,2016-05-03, 15:46:33,2.0,pomeranian,0.958834,4277.0,1153.0
-1592385535,iPhone,This pupper was about to explain where that dirt came from but then decided against it. 11/10 ,11.0,10,Dot,pupper,,2016-05-03, 01:50:44,2.0,toy poodle,0.827469,3190.0,708.0
1289142272,iPhone,I swear to god if we get sent another Blue Madagascan Peacock we'll deactivate. We 👏 Only 👏 Rate 👏 Dogs... 9/10 ,9.0,10,Pickles,,,2016-05-02, 23:59:09,,,,2931.0,782.0
722898944,iPhone,This is Karll. He just wants to go kayaking. 10/10 please someone take Karll kayaking already ,10.0,10,Larry,,,2016-05-02, 16:38:15,2.0,flat-coated retriever,0.656463,3748.0,1324.0
-1722380288,Vine,When you're trying to enjoy yourself but end up having to take care of your way too drunk friend. 11/10 ,11.0,10,George,,,2016-05-02, 15:20:13,,,,3468.0,1262.0
-1114210303,iPhone,This is Sprout. He's just precious af. 12/10 I'd do anything for Sprout ,12.0,10,Shnuggles,,,2016-05-02, 00:43:25,,,,6576.0,2314.0
1532416001,iPhone,This is Blitz. He's a new dad struggling to cope mentally with the pressures of being a father. Sick shades 10/10 ,10.0,10,Kendall,,,2016-05-01, 21:32:40,1.0,soft-coated wheaten terrier,0.5159189999999999,3680.0,1441.0
1532416001,iPhone,This is Blitz. He's a new dad struggling to cope mentally with the pressures of being a father. Sick shades 10/10 ,10.0,10,Kendall,,,2016-05-01, 21:32:40,1.0,soft-coated wheaten terrier,0.5159189999999999,3357.0,1144.0
68583424,iPhone,This is Bloop. He's a Phoenician Winnebago. Tongue is just wow. That box is all he has (tragic). 12/10 would caress ,12.0,10,Albert,,,2016-05-01, 17:38:46,1.0,miniature pinscher,0.25532699999999997,3420.0,957.0
-220798976,iPhone,I'm getting super heckin frustrated with you all sending in non canines like this ostrich. We only rate dogs... 9/10 ,9.0,10,a,,,2016-04-30, 01:41:23,1.0,standard poodle,0.261112,4239.0,1091.0
1503035393,iPhone,This is Colby. He's currently regretting all those times he shook your hand for an extra treat. 12/10 ,12.0,10,Jeffri,,,2016-04-29, 00:21:01,1.0,toy poodle,0.42046300000000003,6794.0,2536.0
1578536960,iPhone,Say hello to Lillie. She's a Rutabagan Floofem. Poor pupper ate and then passed out. 11/10 relatable af ,11.0,10,Sandy,pupper,,2016-04-28, 20:40:11,1.0,chow,0.33576100000000003,3999.0,1302.0
630611968,iPhone,This is Lola. She's a Butternut Splishnsplash. They are known to be ferocious af. 12/10 would absolutely still pet ,12.0,10,Steve,,,2016-04-28, 16:52:08,1.0,boxer,0.599076,4982.0,1685.0
-1579786239,iPhone,"Pup had to be removed cuz it wouldn't have been fair to the opposing team. 13/10 absolute legend ⚽️
",13.0,10,Koda,,,2016-04-27, 22:57:10,,,,1355.0,580.0
-124379136,iPhone,This is Fred-Rick. He dabbles in parkour. The elevation gives him power. 12/10 hopefully visiting a mailbox near you ,12.0,10,Bella,,,2016-04-26, 15:29:30,1.0,golden retriever,0.67575,3580.0,1232.0
-99196927,iPhone,Nothin better than a doggo and a sunset. 11/10 ,11.0,10,Gerald,doggo,,2016-04-26, 01:26:53,2.0,german short-haired pointer,0.835491,2235.0,600.0
2060894208,iPhone,This is Ashleigh. She's having Coachella withdrawals. Didn't even go tho. 10/10 stay strong pupper ,10.0,10,Django,pupper,,2016-04-25, 01:12:38,1.0,golden retriever,0.240695,5061.0,1585.0
-782843904,iPhone,This is Kreggory. He just took a look at his student debt. 10/10 can't even comprehend it ,10.0,10,Frankie,,,2016-04-24, 01:38:33,1.0,border collie,0.581835,4152.0,1692.0
529932289,iPhone,"This is Sarge. Not even he knows what his tongue is doing, but it's pretty damn spectacular. 10/10 ",10.0,10,Eve,,,2016-04-24, 01:24:35,1.0,boxer,0.8262719999999999,2546.0,530.0
-1432961022,iPhone,This is Luther. He saw a ghost. Spooked af. 11/10 hang in there pupper ,11.0,10,Mac,pupper,,2016-04-23, 22:38:43,,,,4005.0,1464.0
-514412544,iPhone,This is Sugar. She's a Bolivian Superfloof. Spherical af. 12/10 would never let go of ,12.0,10,Dexter,,,2016-04-23, 16:34:28,1.0,samoyed,0.991772,3728.0,1172.0
131514369,iPhone,This is Reginald. He starts screaming at random. 12/10 cuddly af ,12.0,10,Fletcher,,,2016-04-23, 01:41:59,,,,7323.0,2776.0
-2049527808,iPhone,This is Ivar. She is a badass Viking warrior. Will sack your village. 10/10 savage af ,10.0,10,Pumpkin,,,2016-04-23, 00:41:42,1.0,golden retriever,0.83939,2904.0,844.0
-1391017984,iPhone,This is Jangle. She's addicted to broccoli. It's the only thing she cares about. Tragic af. 8/10 get help pup ,8.0,10,Schnozz,,,2016-04-21, 16:00:57,,,,5071.0,1769.0
2136367104,iPhone,Happy 4/20 from the squad! 13/10 for all ,4.0,20,Chuckles,,,2016-04-21, 02:25:47,1.0,great dane,0.24676199999999998,3927.0,1488.0
-1084809216,iPhone,Meet Schnitzel. He's a Tropicana Floofboop. Getting too big for his favorite basket. 12/10 just so damn fluffy ,12.0,10,Chet,,,2016-04-20, 02:30:23,1.0,labrador retriever,0.5309149999999999,4774.0,1556.0
-1290346496,iPhone,This is Panda. He's happy af. 11/10 ,11.0,10,Gustaf,,,2016-04-17, 00:58:53,3.0,pomeranian,0.99775,4410.0,1731.0
-564785152,iPhone,This is Oliver. Bath time is upon him. His fear of the wetness postpones his ultimate pupper destiny. 11/10 ,11.0,10,Terry,pupper,,2016-04-15, 15:44:11,1.0,samoyed,0.950053,2423.0,584.0
630595585,iPhone,This is Archie. He hears everything you say. Doesn't matter where you are. 12/10 ,12.0,10,Jimison,,,2016-04-15, 01:26:47,1.0,chihuahua,0.8964219999999999,2961.0,729.0
-929619968,iPhone,This is Berkeley. He's in a predicament. 10/10 someone help him ,10.0,10,Cheryl,,,2016-04-15, 00:46:48,1.0,newfoundland,0.48996999999999996,2350.0,626.0
-707366912,iPhone,Garden's coming in nice this year. 10/10 ,10.0,10,Oscar,,,2016-04-14, 00:55:25,1.0,rottweiler,0.9903120000000001,3957.0,1425.0
-309030912,iPhone,This is Ralphé. He patrols the lake. Looking for babes. 11/10 ,11.0,10,Ed,,,2016-04-13, 23:15:21,1.0,pembroke,0.873977,6091.0,2377.0
873930752,iPhone,This is Derek. He just got balled on. Can't even get up. Poor thing. 10/10 hang in there pupper ,10.0,10,Jerry,pupper,,2016-04-13, 19:59:42,,,,2741.0,925.0
1519849473,iPhone,This is Charleson. He lost his plunger. Looked everywhere. Can't find it. So sad. 9/10 would comfort ,9.0,10,Leonidas,,,2016-04-13, 01:22:10,1.0,mexican hairless,0.45185200000000003,3690.0,1067.0
-501866494,iPhone,This is Neptune. He's a Snowy Swiss Mountain Floofapolis. Cheeky wink. Tongue nifty af. 11/10 would pet so firmly ,11.0,10,Norman,,,2016-04-13, 00:17:25,1.0,samoyed,0.9545170000000001,4725.0,1913.0
-459902976,iPhone,This doggo was initially thrilled when she saw the happy cartoon pup but quickly realized she'd been deceived. 10/10 ,10.0,10,Caryl,doggo,,2016-04-12, 20:50:42,2.0,golden retriever,0.605304,4636.0,1655.0
-1290522624,iPhone,This is Clyde. He's making sure you're having a good train ride. 12/10 great pupper ,12.0,10,a,pupper,,2016-04-12, 01:51:36,,,,4343.0,1355.0
-1017712640,iPhone,This is Harnold. He accidentally opened the front facing camera. 10/10 get it together Harnold ,10.0,10,Scott,,,2016-04-11, 15:43:12,1.0,malamute,0.873233,4838.0,1802.0
1230446592,iPhone,Meet Sid &amp; Murphy. Murphy floats alongside Sid and whispers motivational quotes in his ear. Magical af. Both 11/10 ,11.0,10,Taz,,,2016-04-11, 03:33:34,,,,2678.0,711.0
1213599745,iPhone,Say hello to Lucy and Sophie. They think they're the same size. Both 10/10 would snug at same time ,10.0,10,Darby,,,2016-04-11, 01:41:07,1.0,golden retriever,0.765778,4262.0,1175.0
1477853184,iPhone,This is Pippa. She managed to start the car but is waiting for you to buckle up before driving. Responsible af 11/10 ,11.0,10,Jackie,,,2016-04-11, 01:13:34,1.0,dandie dinmont,0.224415,3293.0,901.0
1939271680,iPhone,This is Otis. Everybody look at Otis. 12/10 would probably faint while petting ,12.0,10,Buddy,,,2016-04-09, 23:10:47,1.0,pembroke,0.7663270000000001,5029.0,1662.0
668352512,iPhone,We normally don't rate marshmallows but this one appears to be flawlessly toasted so I'll make an exception. 10/10 ,10.0,10,Franq,,,2016-04-09, 02:47:55,1.0,pomeranian,0.993718,18057.0,7604.0
-2045333502,iPhone,This is Carper. He's a Tortellini Angiosperm. In desperate need of a petting. 11/10 would hug softly ,11.0,10,Pippin,,,2016-04-09, 01:35:37,1.0,labrador retriever,0.58458,2335.0,455.0
-2003406843,iPhone,Get you a pup that can do both. 10/10 ,10.0,10,Kreg,,,2016-04-08, 20:46:50,2.0,maltese dog,0.632289,2334.0,963.0
-1575587840,iPhone,Meet Bowie. He's listening for underground squirrels. Smart af. Left eye is considerably magical. 9/10 would so pet ,9.0,10,Rolf,,,2016-04-08, 15:26:28,,,,2579.0,499.0
588673025,iPhone,"This pic is old but I hadn't seen it until today and had to share. Creative af. 13/10 very good boy, would pet well ",13.0,10,Snickers,,,2016-04-08, 15:05:29,,,,4648.0,1434.0
9846784,iPhone,This is Alexanderson. He's got a weird ass birth mark. Dreadful at fetch. Won't eat kibble. 3/10 wtf @Target ,3.0,10,Ridley,,,2016-04-08, 01:19:36,1.0,chihuahua,0.354488,1830.0,470.0
1855385600,iPhone,This is Suki. She was born with a blurry tail (unfortunate). Next level tongue tho. 11/10 nifty hardwood ,11.0,10,Cal,,,2016-04-08, 00:30:51,1.0,malamute,0.370152,3705.0,943.0
-1722372096,iPhone,This is Barclay. His father was a banana. 11/10 appeeling af ,11.0,10,Opal,,,2016-04-06, 22:29:56,1.0,brittany spaniel,0.922876,2345.0,566.0
-1659498496,iPhone,"Here's a badass mystery pupper. You weren't aware that you owe him money, but you do. 10/10 shades sick af ",10.0,10,Bradley,pupper,,2016-04-06, 19:04:14,,,,2736.0,1045.0
-1865015295,iPhone,People please. This is a Deadly Mediterranean Plop T-Rex. We only rate dogs. Only send in dogs. Thanks you... 11/10 ,11.0,10,Bubba,,,2016-04-06, 02:21:30,1.0,golden retriever,0.779356,5548.0,1752.0
-2041176059,Vine,This is Skittle. He's trying to communicate. 11/10 solid effort ,11.0,10,just,,,2016-04-05, 19:09:17,,,,1548.0,427.0
-1600708608,iPhone,This is Ebby. She's a Zimbabwean Feta. Embarrassed by ridiculously squishy face. 9/10 would squeeze softly ,9.0,10,Tuco,,,2016-04-05, 18:41:02,2.0,miniature pinscher,0.286479,3009.0,796.0
-1554644992,iPhone,This is Flávio (pronounced Baxter). He's a Benesnoop Cumberdog. Super rare. Symmetrical. 12/10 would pet so well ,12.0,10,Patch,,,2016-04-04, 17:53:31,1.0,golden retriever,0.983548,6017.0,1828.0
1570115585,iPhone,This is Smokey. He's having some sort of existential crisis. 10/10 hang in there pupper ,10.0,10,Lola,pupper,,2016-04-04, 15:22:08,1.0,siberian husky,0.506154,3099.0,914.0
2111246336,iPhone,This is Link. He struggles with couches. 10/10 would assist ,10.0,10,Mojo,,,2016-04-04, 01:41:58,2.0,malinois,0.619577,4107.0,1109.0
110542848,iPhone,Meet Jennifur. She's supposed to be navigating. Not even buckled up. Insubordinate &amp; churlish. 11/10 would still pet ,11.0,10,Batdog,,,2016-04-04, 00:55:01,1.0,pomeranian,0.46875100000000003,7880.0,1506.0
-1483292672,iPhone,"There has clearly been a mistake. Pup did nothing wrong. 12/10 would help escape
",12.0,10,Brad,,,2016-04-03, 20:53:33,,,,1180.0,410.0
-1483292672,iPhone,"There has clearly been a mistake. Pup did nothing wrong. 12/10 would help escape
",12.0,10,Brad,,,2016-04-03, 20:53:33,,,,2871.0,582.0
1318498305,Vine,This is Ozzy. He's acrobatic af. Legendary pupper status achieved. 13/10 ,13.0,10,Mia,pupper,,2016-04-03, 02:08:05,,,,12500.0,5566.0
110567425,iPhone,This is Bluebert. He just saw that both #FinalFur match ups are split 50/50. Amazed af. 11/10 ,50.0,50,Dylan,,,2016-04-03, 01:36:11,1.0,siberian husky,0.396495,2287.0,200.0
-703201280,iPhone,This is Stephanus. She stays woke. 12/10 ,12.0,10,space,,,2016-04-02, 15:25:47,1.0,yorkshire terrier,0.43041999999999997,2660.0,999.0
-669577216,iPhone,Here's a super majestic doggo and a sunset 11/10 ,11.0,10,a,doggo,,2016-04-02, 01:52:38,1.0,golden retriever,0.638625,6500.0,1816.0
-1881726976,iPhone,This is Bubbles. He's a Yorkshire Piccolope. 11/10 would snug aggressively ,11.0,10,Oscar,,,2016-04-01, 15:46:52,1.0,pug,0.976685,3058.0,839.0
261496833,Vine,This is old now but it's absolutely heckin fantastic and I can't not share it with you all. 13/10  ,13.0,10,the,,,2016-04-01, 04:30:16,,,,3555.0,1361.0
-745082880,iPhone,This is a taco. We only rate dogs. Please only send in dogs. Dogs are what we rate. Not tacos. Thank you... 10/10 ,10.0,10,Marley,,,2016-04-01, 02:51:22,1.0,dandie dinmont,0.740229,4478.0,1609.0
-65593344,Vine,This is Bentley. He gives kisses back. 11/10 precious af (vid by @emmaallen25) ,11.0,10,JD,,,2016-04-01, 00:58:13,,,,2658.0,546.0
1670823936,iPhone,Meet Toby. He's a Lithuanian High-Steppin Stickeroo. One of the more accomplished Stickeroos around. 10/10 so nifty ,10.0,10,Baxter,,,2016-04-01, 00:26:15,1.0,staffordshire bullterrier,0.427836,3747.0,1228.0
1473646593,iPhone,This is Zeus. He's downright fabulous. 12/10 ,12.0,10,Reginald,,,2016-03-31, 23:22:53,1.0,golden retriever,0.990715,4107.0,1521.0
-1386864639,iPhone,This is Bertson. He just wants to say hi. 11/10 would boop nose ,11.0,10,Jax,,,2016-03-31, 02:09:32,,,,5236.0,1489.0
-585744382,iPhone,This is Oscar. He's a world renowned snowball inspector. It's a ruff job but someone has to do it. 10/10 great guy ,10.0,10,Alejandro,,,2016-03-31, 00:58:29,1.0,west highland white terrier,0.597111,2919.0,654.0
106348545,iPhone,This is Nico. His selfie game is strong af. Excellent use of a sneaky tongue slip. 10/10 star material ,10.0,10,Scruffers,,,2016-03-30, 16:52:36,1.0,chihuahua,0.584026,2321.0,616.0
106348545,iPhone,This is Nico. His selfie game is strong af. Excellent use of a sneaky tongue slip. 10/10 star material ,10.0,10,Scruffers,,,2016-03-30, 16:52:36,1.0,chihuahua,0.584026,2228.0,699.0
-845758464,iPhone,This is Michelangelope. He's half coffee cup. Rare af. 12/10 would hug until someone stopped me ,12.0,10,Charlie,,,2016-03-30, 15:34:51,1.0,chihuahua,0.956787,4936.0,1771.0
-1940504576,iPhone,This is Siba. She's remarkably mobile. Very sleepy as well. 12/10 would happily transport ,12.0,10,Pip,,,2016-03-30, 02:56:24,,,,3979.0,1164.0
836153346,iPhone,This is Calbert. He forgot to clear his Google search history. 9/10 rookie mistake Calbert ,9.0,10,Julius,,,2016-03-30, 01:07:18,1.0,brittany spaniel,0.944376,3568.0,987.0
1133903872,Vine,Just in case anyone's having a bad day. 12/10 would bounce with ,12.0,10,Malcolm,,,2016-03-29, 23:49:30,,,,7031.0,4036.0
-627630080,iPhone,This is Curtis. He's an Albino Haberdasher. Terrified of dandelions. They really spook him up. 10/10 it'll be ok pup ,10.0,10,Penelope,,,2016-03-29, 23:29:14,1.0,great pyrenees,0.25151599999999996,3977.0,1345.0
-174657535,iPhone,This is Benedict. He's a feisty pup. Needs a brushing. Portable af. Looks very angry actually. 4/10 might not pet ,4.0,10,Tanner,,,2016-03-29, 01:53:39,,,,3135.0,944.0
827723776,iPhone,Here are two lil cuddly puppers. Both 12/10 would snug like so much ,12.0,10,Lou,,,2016-03-29, 00:12:05,1.0,norfolk terrier,0.293007,3488.0,879.0
123121664,Vine,This is Blitz. He screams. 10/10 (vid by @yeaahliv) ,10.0,10,Lola,,,2016-03-28, 16:12:09,,,,3628.0,1093.0
123121664,Vine,This is Blitz. He screams. 10/10 (vid by @yeaahliv) ,10.0,10,Lola,,,2016-03-28, 16:12:09,,,,2551.0,1073.0
555159553,iPhone,"Meet Travis and Flurp. Travis is pretty chill but Flurp can't lie down properly. 10/10 &amp; 8/10
get it together Flurp ",10.0,10,Sparky,,,2016-03-28, 01:10:13,1.0,collie,0.176758,2912.0,696.0
-1474904061,iPhone,This is Thumas. He hates potted plants. 8/10 wtf Thumas ,8.0,10,Herm,,,2016-03-28, 00:43:43,2.0,soft-coated wheaten terrier,0.751962,3134.0,795.0
806748160,iPhone,Happy Easter from the squad! 🐇🐶 13/10 for all ,13.0,10,Anthony,,,2016-03-27, 22:14:49,1.0,pug,0.533967,2187.0,831.0
-891936768,iPhone,"I know we only rate dogs, but since it's Easter I guess we could rate a bunny for a change. 10/10 petable as hell ",10.0,10,Holly,,,2016-03-27, 17:25:54,1.0,labrador retriever,0.586951,4141.0,1335.0
-380194816,iPhone,This is Kanu. He's a Freckled Ticonderoga. Simply flawless. 12/10 would perform an elaborate heist to capture ,12.0,10,a,,,2016-03-27, 02:43:58,1.0,siberian husky,0.46322299999999994,3154.0,755.0
-1093201920,Vine,This is Doug. His nose is legendary af. 12/10 (vid by @probably_trey) ,12.0,10,Phred,,,2016-03-27, 02:05:49,,,,1817.0,517.0
14032897,iPhone,Happy Saturday here's 9 puppers on a bench. 99/90 good work everybody ,99.0,90,Toby,,,2016-03-27, 01:29:02,1.0,golden retriever,0.371816,2723.0,697.0
345378816,iPhone,This is Piper. She would really like that tennis ball core. Super sneaky tongue slip. 12/10 precious af ,12.0,10,Colby,,,2016-03-26, 16:15:05,1.0,brittany spaniel,0.797936,4656.0,1302.0
345378816,iPhone,This is Piper. She would really like that tennis ball core. Super sneaky tongue slip. 12/10 precious af ,12.0,10,Colby,,,2016-03-26, 16:15:05,1.0,brittany spaniel,0.797936,1999.0,416.0
-1709817855,iPhone,Here we see an extremely rare Bearded Floofmallow. Only a few left in the wild. 11/10 would pet with a purpose ,11.0,10,Jett,,,2016-03-25, 17:03:49,1.0,great pyrenees,0.720337,4249.0,1242.0
2102796288,iPhone,This is Lance. Lance doesn't give a shit. 10/10 we should all be more like Lance ,10.0,10,Amy,,,2016-03-25, 01:35:51,1.0,whippet,0.734244,6913.0,2730.0
-2116677632,iPhone,Say hello to Opie and Clarkus. Clarkus fell asleep so Opie buried him. Ruthless af 10/10 for both ,10.0,10,Remington,,,2016-03-25, 01:29:21,,,,4259.0,1400.0
1385570304,iPhone,This is Stubert. He just arrived. 10/10 ,10.0,10,Sage,,,2016-03-24, 01:11:29,1.0,labrador retriever,0.8686709999999999,18250.0,6391.0
-1932115967,iPhone,Please don't send in any more polar bears. We only rate dogs. Thank you... 10/10 ,10.0,10,Maggie,,,2016-03-23, 19:09:09,1.0,great pyrenees,0.732043,11800.0,4719.0
-1625903104,iPhone,Say hello to Sunny and Roxy. They pull things out of water together. 10/10 for both ,10.0,10,Mason,,,2016-03-23, 15:53:42,1.0,labrador retriever,0.829058,3992.0,1152.0
563527681,iPhone,This is Kane. He's a semi-submerged Haitian Huffleplop. Happy af. Sick waterfall. 11/10 would pat head approvingly ,11.0,10,Trigger,,,2016-03-23, 00:37:48,,,,5089.0,1489.0
-1835663360,iPhone,"Reminder that we made our first set of stickers available! All are 12/10 would stick
Use code ""pupper"" at checkout🐶

",12.0,10,Antony,pupper,,2016-03-22, 16:06:19,,,,228.0,25.0
626450432,iPhone,I can't even comprehend how confused this dog must be right now. 10/10 ,10.0,10,Creg,,,2016-03-22, 02:03:52,1.0,labrador retriever,0.720481,3616.0,984.0
1310113793,iPhone,This is Steven. He's inverted af. Also very helpful. Scans anything you want for free. Takes him a while tho. 7/10 ,7.0,10,Traviss,,,2016-03-22, 01:45:15,,,,2825.0,850.0
-1575563263,iPhone,"Say hello to Olive and Ruby. They are best buddies. Both 11/10 
1 like = 1 buddy ",11.0,10,Vincent,,,2016-03-22, 01:16:55,2.0,shih-tzu,0.625129,3134.0,465.0
-405336060,iPhone,This is Chester. He's clearly in charge of the other dogs. Weird ass paws. Not fit for fetch. 6/10 would still pet ,6.0,10,Jerry,,,2016-03-21, 23:55:01,,,,2161.0,593.0
-1093197824,iPhone,Meet Winston. He's trapped in a cup of coffee. Poor pupper. 10/10 someone free him ,10.0,10,Danny,pupper,,2016-03-21, 17:30:03,,,,7713.0,2197.0
-57204736,iPhone,Meet Roosevelt. He's calculating the best case scenario if he drops out instead of doing math hw. 11/10 relatable af ,11.0,10,Ester,,,2016-03-21, 02:38:34,1.0,lakeland terrier,0.45951499999999995,2722.0,948.0
576118784,iPhone,I want to hear the joke this dog was just told. 10/10 ,10.0,10,Pluto,,,2016-03-21, 01:54:29,,,,8428.0,3878.0
-1395187710,iPhone,Oh. My. God. 13/10 magical af ,13.0,10,Bloo,,,2016-03-20, 23:23:54,,,,31459.0,17428.0
-250142718,iPhone,This is Gary. He just wanted to say hi. 9/10 very personable pup ,9.0,10,Phineas,,,2016-03-20, 20:36:28,,,,3700.0,864.0
2039877632,iPhone,"""Please, no puparazzi"" 11/10 ",11.0,10,Edd,,,2016-03-20, 01:28:47,1.0,pembroke,0.7509060000000001,3477.0,1079.0
-1781067776,iPhone,What hooligan sent in pictures w/out a dog in them? Churlish af. 3/10 just bc that's a neat fluffy bean bag chair ,3.0,10,Paull,,,2016-03-19, 21:41:44,,,,3165.0,705.0
-1483292672,iPhone,This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper ,11.0,10,Koda,pupper,,2016-03-19, 01:54:56,1.0,french bulldog,0.731405,1180.0,410.0
-1483292672,iPhone,This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper ,11.0,10,Koda,pupper,,2016-03-19, 01:54:56,1.0,french bulldog,0.731405,2871.0,582.0
2073468929,iPhone,Meet Milo and Amos. They are the best of pals. Both 12/10 would pet at the same time ,12.0,10,Hank,,,2016-03-19, 01:11:29,1.0,malamute,0.28126,4388.0,1323.0
1872150529,iPhone,This is Staniel. His selfie game is strong af. 10/10 I'd snapchat with Staniel ,10.0,10,Sam,,,2016-03-18, 15:05:29,,,,2442.0,648.0
1586950144,iPhone,Say hello to Sora. She's an Egyptian Pumpernickel. Mesmerizing af. 12/10 would bring home to mom ,12.0,10,Willy,,,2016-03-18, 14:19:56,1.0,pembroke,0.803742,2571.0,504.0
1792462852,iPhone,Here's a brigade of puppers. All look very prepared for whatever happens next. 80/80 ,80.0,80,a,,,2016-03-18, 02:46:49,1.0,soft-coated wheaten terrier,0.948617,2222.0,535.0
961937408,Vine,I've watched this a million times and you probably will too. 12/10 (vid by @emily_galasso) ,12.0,10,Herb,,,2016-03-17, 23:33:12,,,,4603.0,2274.0
156639233,iPhone,This is Beemo. He's a Chubberflop mix. 12/10 would cross the world for ,12.0,10,Damon,,,2016-03-17, 22:09:38,4.0,pembroke,0.9820040000000001,4348.0,1771.0
-803823615,Vine,This is Oshie. 12/10 please enjoy (vid by @catherinec1389) ,12.0,10,Scooter,,,2016-03-17, 02:48:31,,,,2279.0,702.0
-191614976,iPhone,This is Gunner. He's a Figamus Newton. King of the peek-a-boo. Cool jeans. 11/10 ,11.0,10,Peanut,,,2016-03-17, 01:55:02,2.0,shih-tzu,0.932401,2069.0,496.0
1188491264,iPhone,We 👏🏻 only 👏🏻 rate 👏🏻 dogs. Pls stop sending in non-canines like this Dutch Panda Worm. This is infuriating. 11/10 ,11.0,10,Nigel,,,2016-03-17, 01:11:26,1.0,old english sheepdog,0.586307,4337.0,1193.0
-90832896,iPhone,"The squad is back for St. Patrick's Day! ☘ 💚
13/10 for all ",13.0,10,Larry,,,2016-03-17, 00:58:46,1.0,pug,0.415495,2295.0,1066.0
1817616384,iPhone,This is Lacy. She's tipping her hat to you. Daydreams of her life back on the frontier. 11/10 would pet so well ,11.0,10,Daisy,,,2016-03-16, 17:18:07,,,,2795.0,853.0
1842741248,iPhone,This is Tater. His underbite is fierce af. Doesn't give a damn about your engagement photo. 8/10 ,8.0,10,a,,,2016-03-16, 16:29:35,1.0,pekinese,0.9531700000000001,2639.0,844.0
-1751736320,iPhone,This pupper got her hair chalked for her birthday. Hasn't told her parents yet. Rebellious af. 11/10 very nifty ,11.0,10,Butters,pupper,,2016-03-16, 14:54:24,2.0,toy poodle,0.802092,5228.0,1882.0
-1751736320,iPhone,This pupper got her hair chalked for her birthday. Hasn't told her parents yet. Rebellious af. 11/10 very nifty ,11.0,10,Butters,pupper,,2016-03-16, 14:54:24,2.0,toy poodle,0.802092,411.0,140.0
-489234430,iPhone,Meet Watson. He's a Suzuki Tickleboop. Leader of a notorious biker gang. Only one ear functional. 12/10 snuggable af ,12.0,10,a,,,2016-03-16, 01:46:45,2.0,pembroke,0.9562219999999999,3355.0,1034.0
